Product Name,Status,Local Request Timestamp,Begin Trip Local Timestamp,Local Dropoff Timestamp,Trip Distance (miles),Duration (Seconds),Local Base Fare,Local Original Fare,Local Cancellation Fee,Currency Code,Set Destination Trip
UberX,completed,2022-04-19T18:44:12.000Z,2022-04-19T18:54:06.000Z,2022-04-19T19:11:56.000Z,5.738165014,1070,1.87,19.53,0,USD,FALSE
UberX,completed,2022-04-19T18:13:35.000Z,2022-04-19T18:20:47.000Z,2022-04-19T18:49:18.000Z,10.44462367276685,1711,1.87,25.78,0,USD,FALSE
UberX,completed,2022-04-19T17:29:09.000Z,2022-04-19T17:31:18.000Z,2022-04-19T17:53:16.000Z,4.662780462,1318,1.87,15.79,0,USD,TRUE
UberX,completed,2022-04-19T17:02:28.000Z,2022-04-19T17:12:16.000Z,2022-04-19T17:29:06.000Z,4.491394388,1010,1.87,14.1,0,USD,TRUE
UberX,completed,2022-04-19T16:48:37.000Z,2022-04-19T16:53:17.000Z,2022-04-19T17:06:12.000Z,3.918856625,775,1.87,16.09,0,USD,TRUE
UberX,completed,2022-04-19T15:52:52.000Z,2022-04-19T16:02:58.000Z,2022-04-19T16:46:16.000Z,17.56639921481865,2598,1.87,52.15,0,USD,FALSE
UberX,completed,2022-04-15T23:44:27.000Z,2022-04-15T23:52:08.000Z,2022-04-16T00:18:27.000Z,17.78872029692081,1579,1.87,35.88,0,USD,TRUE
UberX,completed,2022-04-15T23:08:34.000Z,2022-04-15T23:15:55.000Z,2022-04-15T23:47:21.000Z,28.35716285665543,1886,1.87,45.51,0,USD,FALSE
UberX,completed,2022-04-15T22:26:57.000Z,2022-04-15T22:37:06.000Z,2022-04-15T23:10:43.000Z,28.56226361,2017,1.87,61.35,0,USD,FALSE
UberX,completed,2022-04-15T22:14:20.000Z,2022-04-15T22:22:53.000Z,2022-04-15T22:33:52.000Z,3.687069914,659,1.87,16.78,0,USD,FALSE
UberX,completed,2022-04-15T21:40:04.000Z,2022-04-15T21:56:06.000Z,2022-04-15T22:18:04.000Z,11.20366611824744,1318,1.87,31.2,0,USD,FALSE
UberX,completed,2022-04-15T21:13:30.000Z,2022-04-15T21:23:14.000Z,2022-04-15T21:47:53.000Z,12.06339472150605,1479,1.87,30.97,0,USD,FALSE
UberX,completed,2022-04-15T20:51:23.000Z,2022-04-15T21:02:10.000Z,2022-04-15T21:17:33.000Z,3.071486928,923,1.87,17.13,0,USD,FALSE
UberX,completed,2022-04-15T20:44:57.000Z,2022-04-15T20:48:33.000Z,2022-04-15T20:53:42.000Z,1.798883505,309,1.87,9.55,0,USD,FALSE
UberX,completed,2022-04-15T19:56:53.000Z,2022-04-15T20:08:16.000Z,2022-04-15T20:28:37.000Z,6.270408485,1221,1.87,18.83,0,USD,TRUE
UberX,completed,2022-04-15T18:53:18.000Z,2022-04-15T19:06:28.000Z,2022-04-15T20:01:49.000Z,44.07265193,3321,1.87,67.04,0,USD,FALSE
UberX,completed,2022-04-15T18:13:54.000Z,2022-04-15T18:26:10.000Z,2022-04-15T18:59:05.000Z,17.66506684,1975,1.87,32.75,0,USD,FALSE
UberX,completed,2022-04-15T17:54:15.000Z,2022-04-15T18:09:16.000Z,2022-04-15T18:13:19.000Z,1.26510372,243,1.87,5.78,0,USD,FALSE
UberX,completed,2022-04-15T17:18:24.000Z,2022-04-15T17:31:50.000Z,2022-04-15T18:05:54.000Z,10.43579232817307,2044,1.87,24.6,0,USD,FALSE
UberX,completed,2022-04-15T15:59:59.000Z,2022-04-15T16:06:06.000Z,2022-04-15T17:21:46.000Z,49.34837121434155,4540,1.87,92.68,0,USD,FALSE
UberX,completed,2022-04-15T00:46:03.000Z,2022-04-15T00:55:32.000Z,2022-04-15T00:59:08.000Z,0.691531495,216,1.87,7.02,0,USD,TRUE
UberX,completed,2022-04-14T23:52:47.000Z,2022-04-15T00:02:41.000Z,2022-04-15T00:33:16.000Z,17.18926037380228,1835,1.87,33.78,0,USD,TRUE
UberX,completed,2022-04-14T23:36:37.000Z,2022-04-14T23:44:17.000Z,2022-04-14T23:51:59.000Z,3.848900099,462,1.87,12.99,0,USD,TRUE
UberX,completed,2022-04-14T23:19:57.000Z,2022-04-14T23:28:02.000Z,2022-04-14T23:36:51.000Z,3.550345376,529,1.87,11.74,0,USD,FALSE
UberX,completed,2022-04-14T22:42:32.000Z,2022-04-14T23:08:26.000Z,2022-04-14T23:24:19.000Z,8.933496576,953,1.87,38.2,0,USD,FALSE
UberX,completed,2022-04-14T22:16:10.000Z,2022-04-14T22:26:26.000Z,2022-04-14T22:42:01.000Z,4.860287561,935,1.87,14.15,0,USD,FALSE
UberX,completed,2022-04-14T21:52:42.000Z,2022-04-14T22:06:03.000Z,2022-04-14T22:22:49.000Z,4.716983293,1006,1.87,13.09,0,USD,FALSE
UberX,completed,2022-04-14T21:33:23.000Z,2022-04-14T21:46:39.000Z,2022-04-14T21:57:28.000Z,2.924527512,649,1.87,14.7,0,USD,FALSE
UberX,completed,2022-04-14T21:08:32.000Z,2022-04-14T21:15:41.000Z,2022-04-14T21:28:45.000Z,1.542920815,784,1.87,8.64,0,USD,FALSE
UberX,completed,2022-04-14T20:47:56.000Z,2022-04-14T21:02:07.000Z,2022-04-14T21:14:45.000Z,7.821917742,758,1.87,16.78,0,USD,FALSE
UberX,completed,2022-04-14T20:23:38.000Z,2022-04-14T20:31:15.000Z,2022-04-14T20:54:42.000Z,7.520642833,1407,1.87,19.36,0,USD,FALSE
UberX,completed,2022-04-14T20:07:59.000Z,2022-04-14T20:21:30.000Z,2022-04-14T20:29:22.000Z,2.30460025,472,1.87,9.1,0,USD,FALSE
UberX,completed,2022-04-14T19:58:55.000Z,2022-04-14T20:02:21.000Z,2022-04-14T20:15:30.000Z,3.003059644,789,1.87,16.65,0,USD,FALSE
UberX,completed,2022-04-14T19:27:18.000Z,2022-04-14T19:36:17.000Z,2022-04-14T20:01:15.000Z,11.93805928067116,1498,1.87,41.39,0,USD,FALSE
UberX,completed,2022-04-14T18:17:02.000Z,2022-04-14T18:21:56.000Z,2022-04-14T18:54:49.000Z,9.761465491,1973,1.87,30.31,0,USD,FALSE
UberX,completed,2022-04-14T17:25:58.000Z,2022-04-14T17:40:13.000Z,2022-04-14T18:13:26.000Z,13.39439885643129,1993,1.87,30.51,0,USD,FALSE
UberX,completed,2022-04-14T16:54:29.000Z,2022-04-14T17:07:11.000Z,2022-04-14T17:30:29.000Z,5.685893202,1398,1.87,17.3,0,USD,FALSE
UberX,completed,2022-04-14T16:36:09.000Z,2022-04-14T16:40:20.000Z,2022-04-14T16:58:40.000Z,4.106598487,1100,1.87,20.13,0,USD,FALSE
UberX,completed,2022-04-14T15:27:34.000Z,2022-04-14T15:37:20.000Z,2022-04-14T16:33:33.000Z,18.07134292830962,3373,1.87,47.22,0,USD,FALSE
UberX,completed,2022-04-12T22:02:57.000Z,2022-04-12T22:06:06.000Z,2022-04-12T22:18:37.000Z,4.78219476,751,1.87,24.93,0,USD,TRUE
UberX,completed,2022-04-12T21:09:13.000Z,2022-04-12T21:26:57.000Z,2022-04-12T21:53:38.000Z,20.45217161697466,1601,1.87,37.66,0,USD,TRUE
UberX,completed,2022-04-12T20:46:51.000Z,2022-04-12T20:58:28.000Z,2022-04-12T21:12:03.000Z,8.019342297,815,1.87,15.77,0,USD,TRUE
UberX,completed,2022-04-12T19:47:20.000Z,2022-04-12T20:03:02.000Z,2022-04-12T20:09:08.000Z,1.818830438,366,1.87,6.85,0,USD,FALSE
UberX,completed,2022-04-12T19:23:57.000Z,2022-04-12T19:45:40.000Z,2022-04-12T19:59:06.000Z,6.533728062,806,1.87,14.28,0,USD,FALSE
UberX,completed,2022-04-12T19:06:52.000Z,2022-04-12T19:13:50.000Z,2022-04-12T19:39:12.000Z,14.84130311038771,1522,1.87,27.42,0,USD,FALSE
UberX,completed,2022-04-12T18:30:52.000Z,2022-04-12T18:49:51.000Z,2022-04-12T19:10:31.000Z,8.065695814,1240,1.87,17.89,0,USD,FALSE
UberX,completed,2022-04-12T18:05:23.000Z,2022-04-12T18:18:22.000Z,2022-04-12T18:44:43.000Z,15.84556561453675,1581,1.87,30.76,0,USD,FALSE
UberX,completed,2022-04-12T17:02:26.000Z,2022-04-12T17:12:49.000Z,2022-04-12T17:52:27.000Z,11.49995652041685,2378,1.87,28.44,0,USD,FALSE
UberX,completed,2022-04-12T16:15:36.000Z,2022-04-12T16:30:59.000Z,2022-04-12T17:08:15.000Z,9.58514715,2236,1.87,30.16,0,USD,FALSE
UberX,completed,2022-04-12T15:23:46.000Z,2022-04-12T15:31:30.000Z,2022-04-12T16:21:51.000Z,16.94812080078613,3021,1.87,48.28,0,USD,FALSE
UberX,completed,2022-04-09T17:59:28.000Z,2022-04-09T18:09:34.000Z,2022-04-09T18:16:25.000Z,1.921560355,411,1.87,9.39,0,USD,TRUE
UberX,completed,2022-04-09T17:42:57.000Z,2022-04-09T17:49:52.000Z,2022-04-09T18:03:22.000Z,8.944659463,810,1.87,18.01,0,USD,TRUE
UberX,completed,2022-04-09T17:27:23.000Z,2022-04-09T17:32:59.000Z,2022-04-09T17:47:08.000Z,3.126357211,849,1.87,11.83,0,USD,TRUE
UberX,completed,2022-04-09T17:10:56.000Z,2022-04-09T17:09:24.000Z,2022-04-09T17:27:01.000Z,3.750586782,1057,1.87,16.88,0,USD,FALSE
UberX,completed,2022-04-09T16:18:59.000Z,2022-04-09T16:31:46.000Z,2022-04-09T16:58:10.000Z,4.073730333,1584,1.87,16.75,0,USD,FALSE
UberX,completed,2022-04-09T16:08:36.000Z,2022-04-09T16:11:06.000Z,2022-04-09T16:25:22.000Z,2.466670926,856,1.87,11.15,0,USD,FALSE
UberX,completed,2022-04-09T15:08:47.000Z,2022-04-09T15:12:10.000Z,2022-04-09T16:06:43.000Z,16.24459691054933,3273,1.87,37.97,0,USD,FALSE
UberX,completed,2022-04-09T15:01:33.000Z,2022-04-09T15:03:20.000Z,2022-04-09T15:08:42.000Z,3.211709589,322,1.87,9.36,0,USD,FALSE
UberX,completed,2022-04-08T22:34:05.000Z,2022-04-08T22:42:48.000Z,2022-04-08T23:12:41.000Z,11.34629434619176,1793,1.87,26.98,0,USD,TRUE
UberX,completed,2022-04-08T22:26:45.000Z,2022-04-08T22:32:37.000Z,2022-04-08T22:37:45.000Z,1.142467297,308,1.87,7.24,0,USD,TRUE
UberX,completed,2022-04-08T22:07:28.000Z,2022-04-08T22:16:49.000Z,2022-04-08T22:25:25.000Z,2.442983045,516,1.87,11.46,0,USD,TRUE
UberX,completed,2022-04-08T22:00:48.000Z,2022-04-08T22:07:01.000Z,2022-04-08T22:10:48.000Z,1.18962245,227,1.87,10.25,0,USD,TRUE
UberX,completed,2022-04-08T21:57:16.000Z,2022-04-08T22:00:27.000Z,2022-04-08T22:05:21.000Z,0.806147848,294,1.87,6.89,0,USD,TRUE
UberX,completed,2022-04-08T21:29:10.000Z,2022-04-08T21:37:41.000Z,2022-04-08T21:58:41.000Z,6.864145779,1260,1.87,25.67,0,USD,TRUE
UberX,fare_split,2022-04-08T21:29:10.000Z,2022-04-08T21:37:41.000Z,2022-04-08T21:58:41.000Z,6.864145779,1260,1.87,25.67,0,USD,TRUE
UberX,completed,2022-04-08T20:44:41.000Z,2022-04-08T21:05:31.000Z,2022-04-08T21:30:49.000Z,15.64745698771288,1518,1.87,34.54,0,USD,FALSE
UberX,completed,2022-04-08T20:32:31.000Z,2022-04-08T20:43:59.000Z,2022-04-08T20:57:54.000Z,6.157240135,835,1.87,20.24,0,USD,FALSE
UberX,completed,2022-04-08T20:21:43.000Z,2022-04-08T20:31:29.000Z,2022-04-08T20:35:39.000Z,1.709513734,250,1.87,12.44,0,USD,FALSE
UberX,completed,2022-04-08T19:57:30.000Z,2022-04-08T20:08:22.000Z,2022-04-08T20:11:50.000Z,1.123726413,208,1.87,14.03,0,USD,FALSE
UberX,completed,2022-04-08T19:14:54.000Z,2022-04-08T19:28:11.000Z,2022-04-08T19:46:24.000Z,6.971464467,1093,1.87,19.62,0,USD,FALSE
UberX,completed,2022-04-08T18:54:34.000Z,2022-04-08T19:15:25.000Z,2022-04-08T19:17:32.000Z,0.190592372,127,1.87,9.58,0,USD,FALSE
UberX,completed,2022-04-08T18:41:08.000Z,2022-04-08T18:54:57.000Z,2022-04-08T19:01:04.000Z,1.926535557,367,1.87,10.45,0,USD,FALSE
UberX,completed,2022-04-08T18:26:09.000Z,2022-04-08T18:40:54.000Z,2022-04-08T18:49:09.000Z,2.619463551,495,1.87,12.33,0,USD,FALSE
UberX,completed,2022-04-08T18:09:42.000Z,2022-04-08T18:19:49.000Z,2022-04-08T18:36:19.000Z,6.637004509,990,1.87,24.33,0,USD,FALSE
UberX,completed,2022-04-08T17:33:25.000Z,2022-04-08T17:45:18.000Z,2022-04-08T18:00:25.000Z,5.13725157,907,1.87,21.57,0,USD,FALSE
UberX,completed,2022-04-08T17:20:37.000Z,2022-04-08T17:29:27.000Z,2022-04-08T17:39:18.000Z,2.25870731,591,1.87,15.89,0,USD,FALSE
UberX,completed,2022-04-08T17:03:45.000Z,2022-04-08T17:09:53.000Z,2022-04-08T17:18:24.000Z,1.322484997,511,1.87,13.38,0,USD,FALSE
UberX,completed,2022-04-08T16:34:41.000Z,2022-04-08T16:47:40.000Z,2022-04-08T16:59:00.000Z,3.199915088,680,1.87,13.69,0,USD,FALSE
UberX,completed,2022-04-08T16:17:47.000Z,2022-04-08T16:27:34.000Z,2022-04-08T16:40:03.000Z,3.417344742,749,1.87,13.92,0,USD,FALSE
UberX,completed,2022-04-08T15:48:19.000Z,2022-04-08T15:50:53.000Z,2022-04-08T16:25:42.000Z,7.434832538,2089,1.87,26.07,0,USD,FALSE
UberX,completed,2022-04-08T15:11:59.000Z,2022-04-08T15:17:46.000Z,2022-04-08T15:44:07.000Z,8.420909932,1581,1.87,24.19,0,USD,TRUE
UberX,completed,2022-04-08T14:26:50.000Z,2022-04-08T14:32:19.000Z,2022-04-08T15:09:26.000Z,12.83506982,2227,1.87,29.16,0,USD,TRUE
UberX,completed,2022-04-07T20:02:53.000Z,2022-04-07T20:11:56.000Z,2022-04-07T20:20:45.000Z,2.070434877,529,1.87,9.12,0,USD,FALSE
UberX,completed,2022-04-07T19:44:04.000Z,2022-04-07T19:57:43.000Z,2022-04-07T20:07:23.000Z,2.430343714,580,1.87,11.68,0,USD,FALSE
UberX,completed,2022-04-07T19:34:17.000Z,2022-04-07T19:37:59.000Z,2022-04-07T19:47:40.000Z,2.346649843,581,1.87,13.68,0,USD,FALSE
UberX,rider_canceled,2022-04-07T19:24:02.000Z,2022-04-07T19:32:28.000Z,,4.303628427E-5,96,1.87,11.28,0,USD,FALSE
UberX,completed,2022-04-07T19:06:59.000Z,2022-04-07T19:13:08.000Z,2022-04-07T19:27:12.000Z,3.071819468,844,1.87,19.75,0,USD,FALSE
UberX,completed,2022-04-07T18:28:02.000Z,2022-04-07T18:34:46.000Z,2022-04-07T19:08:43.000Z,12.48905583713094,2037,1.87,28.03,0,USD,FALSE
UberX,completed,2022-04-07T18:03:21.000Z,2022-04-07T18:12:41.000Z,2022-04-07T18:30:48.000Z,5.184881974,1087,1.87,17.24,0,USD,FALSE
UberX,completed,2022-04-07T17:53:56.000Z,2022-04-07T18:01:53.000Z,2022-04-07T18:07:44.000Z,1.404369905,351,1.87,11.08,0,USD,FALSE
UberX,completed,2022-04-07T16:50:39.000Z,2022-04-07T17:02:18.000Z,2022-04-07T17:37:36.000Z,8.461904092,2118,1.87,25.09,0,USD,FALSE
UberX,completed,2022-04-07T16:45:56.000Z,2022-04-07T16:51:12.000Z,2022-04-07T16:57:59.000Z,2.194843258,407,1.87,11.16,0,USD,TRUE
UberX,completed,2022-04-07T15:59:35.000Z,2022-04-07T16:17:57.000Z,2022-04-07T16:47:54.000Z,7.435495855,1797,1.87,23.91,0,USD,TRUE
UberX,completed,2022-04-07T15:19:36.000Z,2022-04-07T15:28:41.000Z,2022-04-07T16:08:22.000Z,14.06731802488592,2381,1.87,34.04,0,USD,TRUE
UberX,completed,2022-04-07T14:54:44.000Z,2022-04-07T15:07:11.000Z,2022-04-07T15:20:01.000Z,4.064884666,770,1.87,13.73,0,USD,TRUE
UberX,completed,2022-04-07T14:18:29.000Z,2022-04-07T14:27:42.000Z,2022-04-07T15:05:07.000Z,13.67711131,2245,1.87,31.98,0,USD,TRUE
UberX,completed,2022-04-06T20:05:00.000Z,2022-04-06T20:07:07.000Z,2022-04-06T20:19:39.000Z,3.700151718,752,1.87,11.34,0,USD,TRUE
UberX,completed,2022-04-06T19:25:00.000Z,2022-04-06T19:33:19.000Z,2022-04-06T19:54:47.000Z,8.214129005,1288,1.87,18.28,0,USD,TRUE
UberX,completed,2022-04-06T18:58:42.000Z,2022-04-06T19:13:37.000Z,2022-04-06T19:27:37.000Z,5.050418094,840,1.87,12.64,0,USD,TRUE
UberX,completed,2022-04-06T18:53:41.000Z,2022-04-06T18:57:37.000Z,2022-04-06T19:02:56.000Z,1.515159268,319,1.87,7.61,0,USD,TRUE
UberX,completed,2022-04-06T18:32:26.000Z,2022-04-06T18:44:17.000Z,2022-04-06T18:53:17.000Z,4.091404264,540,1.87,10.69,0,USD,TRUE
UberX,completed,2022-04-06T17:40:04.000Z,2022-04-06T18:11:27.000Z,2022-04-06T18:34:23.000Z,10.85929224299872,1376,1.87,22.61,0,USD,TRUE
UberX,completed,2022-04-06T17:27:37.000Z,2022-04-06T17:42:59.000Z,2022-04-06T17:53:51.000Z,4.036901699,652,1.87,12.34,0,USD,FALSE
UberX,completed,2022-04-06T16:24:22.000Z,2022-04-06T16:35:22.000Z,2022-04-06T17:30:54.000Z,31.13257538827654,3332,1.87,56.31,0,USD,FALSE
UberX,completed,2022-04-06T16:03:54.000Z,2022-04-06T16:20:10.000Z,2022-04-06T16:28:34.000Z,1.618333277,504,1.87,7.5,0,USD,FALSE
UberX,completed,2022-04-06T15:52:06.000Z,2022-04-06T15:59:23.000Z,2022-04-06T16:09:43.000Z,2.406100867,620,1.87,11.31,0,USD,FALSE
UberX,completed,2022-04-06T15:41:05.000Z,2022-04-06T15:47:31.000Z,2022-04-06T15:52:40.000Z,1.098343968,309,1.87,9.35,0,USD,FALSE
UberX,completed,2022-04-06T15:02:11.000Z,2022-04-06T15:12:19.000Z,2022-04-06T15:42:43.000Z,9.857246416,1824,1.87,22.7,0,USD,FALSE
UberX,completed,2022-04-06T14:35:07.000Z,2022-04-06T14:41:46.000Z,2022-04-06T15:08:40.000Z,14.03886412641099,1614,1.87,45,0,USD,FALSE
UberX,completed,2022-04-05T22:02:58.000Z,2022-04-05T22:53:22.000Z,2022-04-05T23:11:37.000Z,11.09241106610206,1095,1.87,22.34,0,USD,FALSE
UberX,completed,2022-04-05T21:57:49.000Z,2022-04-05T22:09:06.000Z,2022-04-05T22:41:43.000Z,15.00762777456882,1957,1.87,38.32,0,USD,FALSE
UberX,completed,2022-04-05T21:24:06.000Z,2022-04-05T21:35:20.000Z,2022-04-05T21:55:51.000Z,7.335524676,1231,1.87,18.81,0,USD,TRUE
UberX,completed,2022-04-05T20:25:55.000Z,2022-04-05T20:36:26.000Z,2022-04-05T20:50:41.000Z,4.557981741,855,1.87,15.43,0,USD,FALSE
UberX,completed,2022-04-05T19:50:17.000Z,2022-04-05T20:10:16.000Z,2022-04-05T20:26:56.000Z,6.81437805,1000,1.87,18.54,0,USD,FALSE
UberX,completed,2022-04-05T19:37:35.000Z,2022-04-05T19:41:42.000Z,2022-04-05T19:54:32.000Z,3.205604289,770,1.87,11.54,0,USD,FALSE
UberX,completed,2022-04-05T19:09:42.000Z,2022-04-05T19:18:50.000Z,2022-04-05T19:36:32.000Z,4.378109474,1062,1.87,15.75,0,USD,FALSE
UberX,completed,2022-04-05T18:46:06.000Z,2022-04-05T18:55:55.000Z,2022-04-05T19:12:52.000Z,8.061329709,1017,1.87,25.06,0,USD,FALSE
UberX,completed,2022-04-05T18:05:50.000Z,2022-04-05T18:16:18.000Z,2022-04-05T18:50:48.000Z,11.79707036124318,2070,1.87,30.96,0,USD,FALSE
UberX,completed,2022-04-05T17:58:42.000Z,2022-04-05T18:02:03.000Z,2022-04-05T18:13:53.000Z,2.657758893,710,1.87,11.1,0,USD,FALSE
UberX,completed,2022-04-05T17:34:00.000Z,2022-04-05T17:50:40.000Z,2022-04-05T18:00:08.000Z,3.072827275,568,1.87,13.48,0,USD,FALSE
UberX,completed,2022-04-05T17:17:15.000Z,2022-04-05T17:24:27.000Z,2022-04-05T17:33:45.000Z,3.753002314,558,1.87,9.85,0,USD,FALSE
UberX,completed,2022-04-05T16:47:15.000Z,2022-04-05T16:57:46.000Z,2022-04-05T17:19:00.000Z,13.65662270232283,1274,1.87,38.62,0,USD,FALSE
UberX,completed,2022-04-04T17:59:49.000Z,2022-04-04T18:06:25.000Z,2022-04-04T18:12:20.000Z,2.160230467,355,1.87,7.12,0,USD,FALSE
UberX,completed,2022-04-04T17:35:43.000Z,2022-04-04T17:44:11.000Z,2022-04-04T18:01:38.000Z,8.617533517,1047,1.87,18.08,0,USD,FALSE
UberX,completed,2022-04-04T17:07:08.000Z,2022-04-04T17:24:22.000Z,2022-04-04T17:37:52.000Z,6.310691583,810,1.87,13.88,0,USD,FALSE
UberX,completed,2022-04-04T16:44:46.000Z,2022-04-04T16:58:54.000Z,2022-04-04T17:19:31.000Z,7.003975371,1237,1.87,19.47,0,USD,FALSE
UberX,completed,2022-04-04T15:49:06.000Z,2022-04-04T15:52:49.000Z,2022-04-04T16:24:09.000Z,24.56774679108459,1880,1.87,59.82,0,USD,FALSE
UberX,completed,2022-04-01T21:29:28.000Z,2022-04-01T21:34:27.000Z,2022-04-01T21:43:46.000Z,2.367174069,559,1.87,11.34,0,USD,TRUE
UberX,completed,2022-04-01T20:38:56.000Z,2022-04-01T20:52:38.000Z,2022-04-01T21:27:57.000Z,17.97202797688518,2119,1.87,36.75,0,USD,FALSE
UberX,completed,2022-04-01T19:59:14.000Z,2022-04-01T20:08:54.000Z,2022-04-01T20:43:08.000Z,12.82694034990134,2054,1.87,28.31,0,USD,FALSE
UberX,completed,2022-04-01T19:43:45.000Z,2022-04-01T19:52:32.000Z,2022-04-01T20:02:37.000Z,5.262135262,605,1.87,31.98,0,USD,FALSE
UberX,completed,2022-04-01T18:29:55.000Z,2022-04-01T18:32:44.000Z,2022-04-01T18:47:21.000Z,3.755486796,877,1.87,12.41,0,USD,FALSE
UberX,completed,2022-04-01T16:53:00.000Z,2022-04-01T17:07:29.000Z,2022-04-01T18:05:50.000Z,19.56031094309668,3501,1.87,47.97,0,USD,FALSE
UberX,completed,2022-04-01T15:26:44.000Z,2022-04-01T15:31:21.000Z,2022-04-01T17:01:56.000Z,40.58345902784545,5435,1.87,91.18,0,USD,FALSE
UberX,completed,2022-03-31T20:14:45.000Z,2022-03-31T20:19:52.000Z,2022-03-31T20:37:06.000Z,9.170841562,1034,1.87,18.84,0,USD,FALSE
UberX,completed,2022-03-31T18:53:44.000Z,2022-03-31T19:05:38.000Z,2022-03-31T19:33:10.000Z,19.40300410640338,1652,1.87,41.55,0,USD,FALSE
UberX,completed,2022-03-31T18:27:39.000Z,2022-03-31T18:40:21.000Z,2022-03-31T19:02:52.000Z,6.358303584,1351,1.87,23.31,0,USD,FALSE
UberX,completed,2022-03-31T17:45:03.000Z,2022-03-31T17:58:24.000Z,2022-03-31T18:33:16.000Z,7.654077374,2092,1.87,27.08,0,USD,FALSE
UberX,completed,2022-03-31T16:49:22.000Z,2022-03-31T16:59:18.000Z,2022-03-31T17:52:08.000Z,16.62799729477771,3170,1.87,39.83,0,USD,FALSE
UberX,completed,2022-03-31T15:39:26.000Z,2022-03-31T15:43:19.000Z,2022-03-31T16:45:35.000Z,41.80792955713684,3736,1.87,82.7,0,USD,FALSE
UberX,completed,2022-03-30T20:29:18.000Z,2022-03-30T20:44:08.000Z,2022-03-30T20:51:25.000Z,2.073392794,437,1.87,7.43,0,USD,FALSE
UberX,completed,2022-03-30T20:05:26.000Z,2022-03-30T20:13:16.000Z,2022-03-30T20:39:31.000Z,15.86162734350995,1575,1.87,38.3,0,USD,FALSE
UberX,completed,2022-03-30T19:38:33.000Z,2022-03-30T19:45:21.000Z,2022-03-30T20:07:35.000Z,10.00370389812227,1334,1.87,23.46,0,USD,FALSE
UberX,completed,2022-03-30T19:25:34.000Z,2022-03-30T19:29:24.000Z,2022-03-30T19:40:52.000Z,4.726426403,688,1.87,12.8,0,USD,FALSE
UberX,completed,2022-03-30T18:58:11.000Z,2022-03-30T19:01:23.000Z,2022-03-30T19:12:38.000Z,3.179269739,675,1.87,12.8,0,USD,FALSE
UberX,completed,2022-03-30T18:39:08.000Z,2022-03-30T18:47:51.000Z,2022-03-30T18:58:47.000Z,2.330064764,656,1.87,13.02,0,USD,FALSE
UberX,completed,2022-03-30T17:53:17.000Z,2022-03-30T18:08:03.000Z,2022-03-30T18:44:46.000Z,10.82966889117566,2203,1.87,31.62,0,USD,FALSE
UberX,completed,2022-03-30T17:32:22.000Z,2022-03-30T17:38:16.000Z,2022-03-30T18:00:35.000Z,7.406413417,1339,1.87,31.11,0,USD,FALSE
UberX,completed,2022-03-30T17:06:12.000Z,2022-03-30T17:18:06.000Z,2022-03-30T17:38:03.000Z,2.977162209,1197,1.87,26.12,0,USD,FALSE
UberX,completed,2022-03-30T15:53:50.000Z,2022-03-30T15:59:21.000Z,2022-03-30T17:08:25.000Z,21.26298842073097,4144,1.87,62.21,0,USD,FALSE
UberX,completed,2022-03-29T21:24:22.000Z,2022-03-29T21:35:24.000Z,2022-03-29T21:45:13.000Z,3.265838206,589,1.87,12.48,0,USD,TRUE
UberX,completed,2022-03-29T21:02:15.000Z,2022-03-29T21:13:36.000Z,2022-03-29T21:29:31.000Z,9.336972054,955,1.87,29.08,0,USD,TRUE
UberX,completed,2022-03-29T20:27:28.000Z,2022-03-29T20:40:31.000Z,2022-03-29T21:01:52.000Z,10.99647332389251,1281,1.87,22.55,0,USD,FALSE
UberX,completed,2022-03-29T20:18:36.000Z,2022-03-29T20:25:45.000Z,2022-03-29T20:33:16.000Z,1.888209079,451,1.87,7.32,0,USD,FALSE
UberX,completed,2022-03-29T20:09:26.000Z,2022-03-29T20:16:57.000Z,2022-03-29T20:21:28.000Z,0.936952417,271,1.87,5.64,0,USD,FALSE
UberX,completed,2022-03-29T19:52:35.000Z,2022-03-29T20:03:50.000Z,2022-03-29T20:09:17.000Z,2.317329903,327,1.87,7.7,0,USD,FALSE
UberX,completed,2022-03-29T19:24:24.000Z,2022-03-29T19:31:39.000Z,2022-03-29T19:52:32.000Z,13.56827151880751,1253,1.87,28.98,0,USD,FALSE
UberX,completed,2022-03-29T18:53:36.000Z,2022-03-29T19:01:35.000Z,2022-03-29T19:27:24.000Z,17.91997925074591,1549,1.87,49.18,0,USD,FALSE
UberX,completed,2022-03-29T17:52:06.000Z,2022-03-29T18:00:09.000Z,2022-03-29T18:31:22.000Z,28.29300428766806,1873,1.87,51.8,0,USD,TRUE
UberX,completed,2022-03-29T17:40:22.000Z,2022-03-29T17:49:15.000Z,2022-03-29T17:55:30.000Z,1.918076323,375,1.87,6.97,0,USD,TRUE
UberX,completed,2022-03-29T17:22:56.000Z,2022-03-29T17:28:36.000Z,2022-03-29T17:41:02.000Z,5.074285192,746,1.87,12.21,0,USD,TRUE
UberX,completed,2022-03-29T16:35:26.000Z,2022-03-29T17:04:47.000Z,2022-03-29T17:11:37.000Z,2.605888341,410,1.87,8.83,0,USD,FALSE
UberX,completed,2022-03-29T16:25:07.000Z,2022-03-29T16:36:48.000Z,2022-03-29T16:52:50.000Z,5.265109098,962,1.87,13.48,0,USD,FALSE
